id_freelancer;id_trabajo;id_cliente;id_plataforma;Last_Name;Name;Fecha_inicio;Fecha_finalizacion;Job_Category;Platform;Experience_Level;Client_Region;Payment_Method;Job_Completed;Earnings_USD;Hourly_Rate;Job_Success_Rate;Client_Rating;Job_Duration_Days;Project_Type;Rehire_Rate;Marketing_Spend
47;683;683;683;King;Frank;09/03/2023;05/07/2024;Content Writing;Fiverr;Beginner;Middle East;Bank Transfer;125;4661;9455;5854;301;50;Fixed;6473;1
48;684;684;684;Perez;Cynthia;27/03/2023;18/09/2024;Web Development;Fiverr;Expert;Australia;Mobile Banking;266;2846;5367;8343;333;4;Hourly;6361;214
49;685;685;685;Young;Ryan;05/10/2023;24/01/2024;Graphic Design;PeoplePerHour;Intermediate;Middle East;Bank Transfer;220;7767;1571;9647;443;41;Hourly;5842;174
50;686;686;686;Bennett;Rebecca;21/09/2023;05/07/2024;Content Writing;Freelancer;Expert;Canada;PayPal;53;4566;6464;7784;433;59;Hourly;7759;74
51;687;687;687;Cole;Benjamin;01/10/2023;14/09/2024;SEO;Fiverr;Beginner;Asia;Crypto;96;2543;7462;7858;493;60;Hourly;3755;284
52;688;688;688;Bailey;Shirley;15/10/2023;02/02/2025;App Development;Toptal;Intermediate;Asia;Mobile Banking;133;4281;4236;640;452;81;Hourly;1915;126
53;689;689;689;Fisher;Edward;06/10/2023;09/04/2024;Content Writing;Upwork;Expert;Australia;PayPal;32;3626;7354;8847;49;62;Fixed;5702;489
54;690;690;690;Simmons;Dorothy;24/08/2023;22/12/2024;Digital Marketing;Upwork;Expert;UK;Bank Transfer;152;8150;3586;5935;441;84;Hourly;6105;482
55;691;691;691;Parker;Douglas;25/06/2023;30/04/2024;Web Development;Freelancer;Expert;Canada;PayPal;69;5778;7996;6618;36;25;Hourly;5025;48
56;692;692;692;Robinson;Marie;22/07/2023;03/10/2024;Data Entry;PeoplePerHour;Beginner;Asia;Mobile Banking;222;82;374;7127;321;87;Fixed;2448;456
57;693;693;693;Evans;Peter;01/11/2023;08/06/2024;App Development;Toptal;Expert;Canada;Crypto;55;4423;2933;7538;456;79;Hourly;4531;31
58;694;694;694;Gomez;Alice;22/03/2023;28/02/2024;Web Development;Freelancer;Intermediate;Asia;Bank Transfer;78;3648;8852;6212;429;33;Hourly;3185;157
59;695;695;695;Hernandez;Arthur;16/05/2023;27/01/2024;Data Entry;Upwork;Expert;USA;Crypto;203;2442;571;5574;31;19;Hourly;3992;14
60;696;696;696;Cook;Sandra;23/08/2023;16/04/2024;Graphic Design;Freelancer;Beginner;UK;Crypto;196;6755;3209;8053;372;57;Hourly;5517;317
61;697;697;697;Morris;Samuel;10/07/2023;01/10/2024;Graphic Design;Toptal;Expert;UK;PayPal;193;6840;9383;6443;491;15;Hourly;6217;333
62;698;698;698;Diaz;Virginia;24/10/2023;09/02/2025;Content Writing;Fiverr;Beginner;USA;PayPal;16;2727;7063;7906;40;41;Fixed;2626;242
63;699;699;699;James;Jackie;08/09/2023;17/02/2024;SEO;Toptal;Beginner;Australia;Mobile Banking;243;1451;2597;5772;387;69;Hourly;3837;16
64;700;700;700;Martinez;Jason;28/08/2023;24/11/2024;Graphic Design;Fiverr;Intermediate;Asia;Mobile Banking;85;867;6339;7406;392;80;Fixed;2884;21
65;701;701;701;Taylor;Craig;17/04/2023;23/09/2024;Customer Support;Fiverr;Intermediate;Asia;Crypto;274;6253;8768;7663;342;60;Hourly;239;243
66;702;702;702;Allen;Ruth;21/01/2023;20/12/2024;Content Writing;Fiverr;Expert;Asia;Mobile Banking;294;9902;7113;5259;374;22;Hourly;6484;413
67;703;703;703;Clark;Brenda;17/08/2023;17/02/2024;App Development;Freelancer;Beginner;Middle East;Crypto;52;4612;2825;6683;374;43;Fixed;7365;80
68;704;704;704;Adams;Doris;11/09/2023;07/05/2024;Web Development;Upwork;Beginner;Middle East;Bank Transfer;213;4773;6664;5672;31;32;Hourly;3592;143
69;705;705;705;Lopez;Gary;22/10/2023;25/09/2024;Graphic Design;Freelancer;Intermediate;Middle East;Crypto;39;2488;6382;5317;454;13;Hourly;6259;435
70;706;706;706;Walker;Jacqueline;12/12/2023;04/06/2024;Customer Support;Upwork;Intermediate;Middle East;Mobile Banking;123;6878;8298;995;383;38;Fixed;7279;7
71;707;707;707;White;Louis;07/09/2023;11/01/2024;Web Development;Toptal;Expert;Middle East;Mobile Banking;69;1260;2192;6612;464;26;Hourly;6923;447
72;708;708;708;Young;Tammy;01/06/2023;26/09/2024;Web Development;PeoplePerHour;Beginner;USA;Crypto;246;6691;7147;9049;47;81;Hourly;228;166
73;709;709;709;Hernandez;Henry;01/11/2023;29/05/2024;SEO;Toptal;Intermediate;UK;PayPal;40;649;76;6273;342;5;Fixed;7694;286
74;710;710;710;Hall;Susan;17/08/2023;05/08/2024;Graphic Design;Freelancer;Expert;Australia;Crypto;256;5530;7114;8408;431;49;Fixed;3637;267
75;711;711;711;Roberts;Donald;29/04/2023;15/07/2024;Web Development;Freelancer;Beginner;Canada;Crypto;247;1896;9624;8801;394;5;Hourly;3375;288
76;712;712;712;Miller;Christine;03/02/2023;18/01/2024;SEO;Upwork;Beginner;Middle East;PayPal;46;6642;2157;7978;476;71;Hourly;1437;185
77;713;713;713;Nelson;Arthur;01/07/2023;04/12/2024;SEO;Freelancer;Intermediate;USA;Bank Transfer;73;7911;3457;7358;343;48;Hourly;4403;11
78;714;714;714;Evans;Teresa;04/10/2023;07/04/2024;Graphic Design;Fiverr;Expert;Asia;PayPal;111;1937;6037;7059;436;18;Fixed;1763;280
79;715;715;715;Allen;Douglas;27/01/2023;26/09/2024;SEO;Freelancer;Intermediate;Australia;Mobile Banking;43;729;7458;6744;422;6;Fixed;274;421
80;716;716;716;Garcia;Albert;23/11/2023;13/06/2024;Graphic Design;Upwork;Expert;Australia;PayPal;73;3302;3772;9648;359;66;Hourly;3219;303
81;717;717;717;Collins;Jack;11/12/2023;05/08/2024;Customer Support;Upwork;Beginner;Australia;Mobile Banking;184;1885;681;9153;327;77;Hourly;6662;465
82;718;718;718;Russell;Martha;23/11/2023;19/09/2024;Graphic Design;Fiverr;Expert;USA;Mobile Banking;16;2227;9043;9825;43;42;Hourly;7128;82
83;719;719;719;Ramirez;George;26/10/2023;01/09/2024;Data Entry;Upwork;Expert;Canada;Crypto;208;8192;7402;5621;448;52;Fixed;3117;54
84;720;720;720;Parker;Judy;18/07/2023;14/07/2024;Web Development;PeoplePerHour;Expert;Middle East;Crypto;40;198;7255;8654;363;11;Fixed;7011;130
85;721;721;721;Brooks;Dennis;16/07/2023;07/03/2024;Customer Support;Toptal;Expert;Australia;Bank Transfer;130;1545;4129;9692;429;26;Fixed;7001;124
86;722;722;722;Watson;Barbara;25/01/2023;09/02/2024;Digital Marketing;Freelancer;Expert;USA;Mobile Banking;67;1794;9159;5906;379;21;Hourly;6353;482
87;723;723;723;Burns;Daniel;21/01/2023;13/11/2024;Graphic Design;PeoplePerHour;Intermediate;Asia;Crypto;86;1696;3135;5332;443;66;Hourly;2027;324
88;724;724;724;Baker;Nancy;09/08/2023;30/01/2024;Web Development;Freelancer;Expert;UK;Mobile Banking;38;3045;245;8706;34;40;Hourly;5832;418
89;725;725;725;Watson;Brandon;10/04/2023;27/03/2024;App Development;PeoplePerHour;Expert;Asia;Bank Transfer;244;6693;396;7872;478;56;Fixed;7615;50
90;726;726;726;Harris;Patricia;19/05/2023;13/08/2024;SEO;Freelancer;Beginner;USA;Mobile Banking;101;9914;6676;9209;357;51;Hourly;5778;26
91;727;727;727;Martinez;Victor;16/02/2023;27/12/2024;Content Writing;Fiverr;Expert;USA;Bank Transfer;53;7428;8686;5699;374;20;Fixed;3321;164
92;728;728;728;Evans;Rachel;20/12/2023;27/05/2024;Graphic Design;Upwork;Beginner;USA;Bank Transfer;150;8899;1755;8976;312;81;Hourly;4504;493
93;729;729;729;Collins;Henry;28/10/2023;11/05/2024;SEO;Upwork;Intermediate;Australia;Bank Transfer;129;3717;8231;6008;322;80;Fixed;552;468
94;730;730;730;Gonzalez;Betty;21/11/2023;11/02/2025;SEO;Fiverr;Intermediate;USA;Crypto;193;9295;8222;5818;403;57;Hourly;4574;399
95;731;731;731;Wright;Steven;08/07/2023;07/09/2024;SEO;PeoplePerHour;Expert;UK;PayPal;61;626;6076;5821;354;5;Hourly;184;475
96;732;732;732;Perry;Maria;17/07/2023;16/10/2024;SEO;Toptal;Intermediate;Australia;PayPal;113;4829;7726;9073;467;14;Fixed;3184;280
97;733;733;733;Cole;Charles;17/03/2023;12/08/2024;SEO;PeoplePerHour;Expert;Asia;Crypto;9;8237;2228;8326;303;24;Hourly;6617;32
98;734;734;734;Mitchell;Lori;27/11/2023;01/02/2025;Graphic Design;Upwork;Intermediate;UK;Mobile Banking;28;3022;2111;7615;376;68;Fixed;703;61
99;735;735;735;Ward;Paul;13/06/2023;26/08/2024;App Development;Toptal;Expert;Europe;Crypto;225;7806;8697;6794;367;52;Hourly;1961;144
100;736;736;736;Gonzalez;Katie;27/05/2023;07/12/2024;Digital Marketing;Freelancer;Expert;Asia;Mobile Banking;298;3998;5232;9386;304;48;Hourly;7667;170
101;737;737;737;Perez;Adam;20/10/2023;07/02/2025;Data Entry;Toptal;Beginner;USA;Bank Transfer;14;6594;2836;6962;325;88;Hourly;3302;285
102;738;738;738;Simmons;Shannon;03/04/2023;07/06/2024;SEO;PeoplePerHour;Beginner;Middle East;Crypto;169;2095;7043;9083;383;47;Fixed;5636;296
103;739;739;739;Brown;Daniel;30/07/2023;24/01/2024;SEO;Fiverr;Beginner;Middle East;PayPal;219;1677;8973;7196;399;60;Hourly;6263;116
104;740;740;740;Robinson;Lillian;09/07/2023;10/11/2024;Data Entry;Freelancer;Beginner;Australia;Mobile Banking;130;1538;6507;6885;381;73;Fixed;6684;3
105;741;741;741;King;Robert;22/06/2023;26/08/2024;App Development;PeoplePerHour;Expert;Middle East;Crypto;271;9177;380;7313;406;3;Hourly;762;65
106;742;742;742;Johnson;Linda;29/01/2023;14/04/2024;Customer Support;Freelancer;Intermediate;Asia;Crypto;284;3613;5091;6507;419;9;Hourly;319;59
1;743;743;743;Smith;James;10/10/2023;30/12/2024;Web Development;Toptal;Beginner;Australia;Mobile Banking;92;9956;7647;8738;302;82;Fixed;701;392
2;744;744;744;Johnson;Mary;24/08/2023;24/05/2024;App Development;Upwork;Beginner;Asia;Bank Transfer;118;1852;1141;7514;393;83;Hourly;1922;286
3;745;745;745;Williams;John;27/02/2023;18/01/2024;Web Development;PeoplePerHour;Beginner;USA;Bank Transfer;25;9662;2563;6161;493;24;Hourly;5935;344
4;746;746;746;Jones;Patricia;18/09/2023;02/06/2024;Data Entry;Fiverr;Intermediate;Canada;Bank Transfer;152;3641;4895;9498;404;4;Fixed;6194;228
5;747;747;747;Brown;Robert;28/04/2023;04/01/2024;Digital Marketing;Toptal;Expert;Canada;Bank Transfer;249;3570;624;6919;436;9;Fixed;5744;99
6;748;748;748;Miller;Jennifer;27/06/2023;24/09/2024;Customer Support;PeoplePerHour;Beginner;UK;Mobile Banking;270;5946;3722;7718;362;1;Hourly;2766;118
7;749;749;749;Davis;Michael;18/04/2023;27/11/2024;Web Development;Fiverr;Beginner;USA;PayPal;221;7693;3335;9532;455;35;Fixed;7111;68
8;750;750;750;Wilson;Linda;27/10/2023;14/04/2024;Data Entry;PeoplePerHour;Beginner;Middle East;Crypto;244;7091;893;8121;455;74;Fixed;2182;151
9;751;751;751;Moore;William;07/07/2023;17/01/2025;Content Writing;Toptal;Intermediate;USA;Crypto;236;3361;81;5584;404;12;Hourly;1375;279
10;752;752;752;Taylor;Elizabeth;25/09/2023;12/09/2024;Data Entry;PeoplePerHour;Beginner;Europe;Bank Transfer;236;2355;3148;9699;495;18;Fixed;6022;220
11;753;753;753;Anderson;David;27/04/2023;25/04/2024;App Development;Freelancer;Beginner;Canada;Mobile Banking;246;7925;554;8139;325;78;Fixed;4328;497
12;754;754;754;Thomas;Susan;23/09/2023;14/07/2024;Customer Support;Toptal;Intermediate;Middle East;PayPal;194;2017;5786;6675;303;10;Hourly;6944;428
13;755;755;755;Jackson;Richard;02/04/2023;25/04/2024;Customer Support;PeoplePerHour;Intermediate;Asia;PayPal;233;8059;5193;5696;454;74;Fixed;3684;222
14;756;756;756;White;Jessica;12/04/2023;25/01/2024;Data Entry;Upwork;Beginner;Asia;Crypto;70;5512;4394;897;461;18;Fixed;2178;164
15;757;757;757;Harris;Charles;16/07/2023;11/10/2024;App Development;PeoplePerHour;Beginner;Canada;Bank Transfer;283;6947;2897;810;324;24;Hourly;6855;441
16;758;758;758;Martin;Sarah;07/04/2023;29/01/2024;Data Entry;Freelancer;Intermediate;USA;Crypto;273;3508;4307;7667;353;1;Hourly;4842;210
17;759;759;759;Thompson;Joseph;01/04/2023;21/04/2024;Customer Support;Fiverr;Expert;Middle East;Crypto;213;8635;1818;9469;304;79;Fixed;2324;278
18;760;760;760;Garcia;Karen;10/11/2023;10/11/2024;Customer Support;Fiverr;Intermediate;UK;PayPal;20;4828;1595;8943;359;72;Hourly;6043;418
19;761;761;761;Martinez;Thomas;26/07/2023;19/05/2024;Graphic Design;Fiverr;Expert;Asia;Mobile Banking;224;3780;3349;5758;455;82;Fixed;4578;62
20;762;762;762;Roberts;Nancy;29/09/2023;09/02/2024;Data Entry;Upwork;Beginner;USA;PayPal;261;4415;9956;6559;404;16;Fixed;523;373
21;763;763;763;Clark;Christopher;04/06/2023;24/10/2024;SEO;Freelancer;Beginner;UK;Crypto;272;7597;3602;6242;37;85;Fixed;4226;369
22;764;764;764;Rodriguez;Betty;12/07/2023;30/05/2024;Data Entry;Toptal;Expert;Middle East;Bank Transfer;233;77;9396;872;374;15;Fixed;6801;261
23;765;765;765;Lewis;Daniel;28/07/2023;16/05/2024;Customer Support;Fiverr;Intermediate;Canada;Bank Transfer;123;3541;4226;5168;30;62;Hourly;6807;5
24;766;766;766;Lee;Helen;10/11/2023;01/12/2024;Graphic Design;Freelancer;Beginner;Europe;Mobile Banking;182;6473;4671;7849;36;5;Hourly;5966;247
25;767;767;767;Walker;Paul;17/05/2023;19/05/2024;Graphic Design;PeoplePerHour;Expert;Australia;Mobile Banking;24;5351;8072;8812;429;45;Fixed;1738;228
26;768;768;768;Hall;Sandra;01/12/2023;15/10/2024;Content Writing;Upwork;Intermediate;Canada;Mobile Banking;40;6210;139;9384;495;52;Hourly;6872;285
27;769;769;769;Allen;Mark;17/11/2023;14/04/2024;App Development;Freelancer;Expert;UK;Crypto;112;1223;2232;671;469;71;Fixed;5697;256
28;770;770;770;Young;Ashley;25/01/2023;07/02/2025;Digital Marketing;Freelancer;Intermediate;USA;Crypto;193;388;9751;9106;305;7;Fixed;5879;62
29;771;771;771;King;Donald;21/08/2023;30/06/2024;Web Development;Toptal;Intermediate;Asia;Mobile Banking;182;9310;5306;5553;48;27;Hourly;3541;391
30;772;772;772;Scott;Dorothy;30/05/2023;19/09/2024;Web Development;Freelancer;Intermediate;Middle East;Bank Transfer;100;891;921;9232;457;89;Hourly;7155;27
31;773;773;773;Green;George;18/11/2023;03/04/2024;Data Entry;Toptal;Intermediate;Canada;Bank Transfer;24;343;95;5637;456;86;Fixed;6078;344
32;774;774;774;Adams;Deborah;06/07/2023;18/02/2024;Content Writing;Upwork;Expert;Asia;Bank Transfer;168;9564;9119;6986;392;13;Hourly;1788;416
33;775;775;775;Baker;Edward;19/05/2023;30/04/2024;Data Entry;Upwork;Expert;Asia;Crypto;101;6608;8797;8986;38;17;Fixed;3854;52
34;776;776;776;Nelson;Helen;07/06/2023;26/12/2024;Web Development;PeoplePerHour;Expert;Europe;PayPal;147;1697;4855;575;361;44;Hourly;7205;251
35;777;777;777;Carter;Steven;28/11/2023;13/01/2025;App Development;Toptal;Expert;Middle East;Bank Transfer;66;4948;2051;6146;313;13;Hourly;133;37
36;778;778;778;Mitchell;Emily;22/08/2023;14/03/2024;Customer Support;Toptal;Expert;UK;Bank Transfer;246;4576;8388;8611;346;73;Fixed;773;307
37;779;779;779;Perez;Brian;20/06/2023;24/01/2025;App Development;Fiverr;Intermediate;Middle East;Bank Transfer;242;5664;3584;860;349;5;Hourly;5754;333
38;780;780;780;Roberts;Melissa;25/12/2023;03/10/2024;App Development;Fiverr;Beginner;Middle East;Mobile Banking;135;3851;4481;8206;397;33;Hourly;542;138
39;781;781;781;Evans;Jack;24/01/2023;18/07/2024;Graphic Design;PeoplePerHour;Beginner;USA;Crypto;97;8330;6984;847;449;4;Fixed;2894;385
40;782;782;782;Gonzalez;Amy;08/01/2023;09/03/2024;Customer Support;Upwork;Expert;Australia;Mobile Banking;95;7426;3857;7714;395;26;Fixed;2742;52
41;783;783;783;Nelson;Kevin;28/11/2023;27/02/2024;Digital Marketing;Fiverr;Expert;Asia;Mobile Banking;137;949;6472;6259;312;68;Fixed;7594;93
42;784;784;784;Carter;Debra;19/03/2023;14/03/2024;Customer Support;Freelancer;Beginner;UK;PayPal;127;3527;891;6728;492;16;Fixed;3088;93
43;785;785;785;Morris;Andrew;30/10/2023;13/10/2024;Content Writing;Upwork;Intermediate;USA;Mobile Banking;122;1794;8075;5908;489;22;Fixed;6429;451
44;786;786;786;Wright;Stephanie;16/12/2023;28/06/2024;Graphic Design;Freelancer;Expert;Asia;PayPal;202;6146;4125;9542;457;36;Fixed;3752;460
45;787;787;787;Martinez;Joshua;13/04/2023;01/07/2024;Digital Marketing;Toptal;Intermediate;Australia;Mobile Banking;286;2303;3235;7917;498;58;Hourly;1975;262
46;788;788;788;Hughes;Barbara;12/12/2023;16/04/2024;Content Writing;Upwork;Beginner;USA;Bank Transfer;5;1683;3212;7004;409;55;Fixed;1075;485
47;789;789;789;King;Frank;10/08/2023;18/10/2024;Content Writing;PeoplePerHour;Beginner;Australia;Crypto;215;7051;3812;731;493;35;Fixed;481;322
48;790;790;790;Perez;Cynthia;14/11/2023;09/03/2024;Web Development;Toptal;Expert;Australia;Mobile Banking;267;7070;5188;9736;315;25;Fixed;783;136
49;791;791;791;Young;Ryan;29/03/2023;18/09/2024;Graphic Design;Toptal;Intermediate;Australia;PayPal;216;9103;4458;5767;373;72;Hourly;3584;461
50;792;792;792;Bennett;Rebecca;24/01/2023;18/06/2024;Content Writing;Freelancer;Expert;USA;Crypto;91;8199;1764;7931;345;81;Fixed;350;371
51;793;793;793;Cole;Benjamin;01/03/2023;21/09/2024;SEO;Toptal;Beginner;Middle East;PayPal;157;4751;2053;7529;339;61;Fixed;3409;446
52;794;794;794;Bailey;Shirley;12/03/2023;10/05/2024;App Development;Fiverr;Intermediate;Australia;Bank Transfer;191;6785;3758;8057;328;18;Hourly;4644;255
53;795;795;795;Fisher;Edward;30/09/2023;13/03/2024;Content Writing;Upwork;Expert;Middle East;Mobile Banking;65;1063;584;5091;424;58;Hourly;4085;394
54;796;796;796;Simmons;Dorothy;09/07/2023;16/10/2024;Digital Marketing;Fiverr;Expert;Asia;Crypto;289;3349;613;9361;456;76;Fixed;7159;36
55;797;797;797;Parker;Douglas;11/05/2023;15/02/2025;Web Development;Freelancer;Expert;Asia;Bank Transfer;99;1556;5119;9661;416;57;Hourly;4539;141
56;798;798;798;Robinson;Marie;11/06/2023;25/08/2024;Data Entry;Freelancer;Beginner;UK;Mobile Banking;278;4853;7518;7826;329;87;Hourly;4554;146
57;799;799;799;Evans;Peter;24/03/2023;04/01/2025;App Development;Upwork;Expert;Europe;Mobile Banking;45;1027;7504;8483;462;63;Fixed;1969;7
58;800;800;800;Gomez;Alice;05/11/2023;15/07/2024;Web Development;Toptal;Intermediate;Middle East;PayPal;151;1867;4562;9612;427;12;Fixed;7879;250
59;801;801;801;Hernandez;Arthur;20/12/2023;16/04/2024;Data Entry;PeoplePerHour;Expert;Asia;PayPal;250;4951;1682;8536;378;11;Fixed;275;134
60;802;802;802;Cook;Sandra;07/09/2023;27/07/2024;Graphic Design;Freelancer;Beginner;Europe;Bank Transfer;136;9190;5537;5763;435;13;Hourly;1514;58
61;803;803;803;Morris;Samuel;13/06/2023;15/01/2024;Graphic Design;Upwork;Expert;Australia;PayPal;127;6848;4124;7881;352;35;Fixed;5642;122
62;804;804;804;Diaz;Virginia;23/10/2023;20/10/2024;Content Writing;PeoplePerHour;Beginner;Europe;Bank Transfer;147;523;181;8034;369;27;Hourly;5168;446
63;805;805;805;James;Jackie;08/01/2023;02/03/2024;SEO;Toptal;Beginner;Europe;Bank Transfer;186;617;9827;7121;483;89;Fixed;3906;262
64;806;806;806;Martinez;Jason;04/11/2023;21/03/2024;Graphic Design;Freelancer;Intermediate;Australia;Bank Transfer;196;8016;4013;8682;358;67;Hourly;3955;119
65;807;807;807;Taylor;Craig;09/03/2023;05/07/2024;Customer Support;Upwork;Intermediate;Middle East;PayPal;211;2308;6445;9672;394;89;Fixed;6495;438
66;808;808;808;Allen;Ruth;16/05/2023;07/01/2025;Content Writing;Upwork;Expert;Australia;Crypto;235;8170;5156;9628;478;45;Hourly;237;258
67;809;809;809;Clark;Brenda;06/11/2023;07/05/2024;App Development;Upwork;Beginner;UK;Bank Transfer;26;4360;1857;7254;442;74;Fixed;6742;322
68;810;810;810;Adams;Doris;28/04/2023;21/10/2024;Web Development;Freelancer;Beginner;Canada;Crypto;84;2032;1028;5566;312;81;Fixed;5541;17
69;811;811;811;Lopez;Gary;15/02/2023;22/11/2024;Graphic Design;PeoplePerHour;Intermediate;USA;Mobile Banking;134;1146;6445;9924;329;67;Fixed;3933;300
70;812;812;812;Walker;Jacqueline;11/02/2023;24/02/2025;Customer Support;Upwork;Intermediate;Australia;PayPal;296;6660;2847;9194;302;22;Hourly;4206;352
71;813;813;813;White;Louis;04/03/2023;11/08/2024;Web Development;Toptal;Expert;Australia;PayPal;280;3620;2815;5623;426;78;Hourly;2797;484
72;814;814;814;Young;Tammy;25/04/2023;26/04/2024;Web Development;Upwork;Beginner;Europe;Crypto;59;6547;9591;9604;39;42;Fixed;6265;91
73;815;815;815;Hernandez;Henry;06/04/2023;16/12/2024;SEO;PeoplePerHour;Intermediate;UK;Mobile Banking;70;3696;4887;9349;327;20;Hourly;459;163
74;816;816;816;Hall;Susan;22/02/2023;08/02/2024;Graphic Design;Freelancer;Expert;Asia;Mobile Banking;231;2469;78;7594;492;48;Fixed;3246;143
75;817;817;817;Roberts;Donald;03/09/2023;01/02/2024;Web Development;Upwork;Beginner;Asia;Bank Transfer;30;4329;3729;7956;406;18;Hourly;5172;334
76;818;818;818;Miller;Christine;13/03/2023;28/01/2025;SEO;Upwork;Beginner;Europe;PayPal;257;723;6053;6995;348;77;Fixed;797;412
77;819;819;819;Nelson;Arthur;07/04/2023;03/02/2024;SEO;Toptal;Intermediate;Middle East;Mobile Banking;201;2852;3621;5274;40;70;Hourly;4047;314
78;820;820;820;Evans;Teresa;11/03/2023;02/10/2024;Graphic Design;Toptal;Expert;Australia;Mobile Banking;134;7362;755;6676;436;74;Hourly;7445;401
79;821;821;821;Allen;Douglas;13/02/2023;10/10/2024;SEO;Upwork;Intermediate;Australia;Bank Transfer;247;2419;4721;9014;315;6;Hourly;3415;432
80;822;822;822;Garcia;Albert;25/03/2023;28/05/2024;Graphic Design;Upwork;Expert;Europe;Bank Transfer;216;4580;1506;5023;355;39;Hourly;1383;237
81;823;823;823;Collins;Jack;26/11/2023;14/12/2024;Customer Support;Toptal;Beginner;Australia;Crypto;194;1116;6382;6667;461;11;Hourly;243;173
82;824;824;824;Russell;Martha;10/04/2023;23/07/2024;Graphic Design;PeoplePerHour;Expert;Middle East;PayPal;294;5482;6386;6991;392;25;Fixed;3931;82
83;825;825;825;Ramirez;George;11/06/2023;04/04/2024;Data Entry;Fiverr;Expert;Canada;Mobile Banking;230;8123;859;7687;409;55;Hourly;2537;156
84;826;826;826;Parker;Judy;24/05/2023;14/03/2024;Web Development;Fiverr;Expert;USA;Crypto;250;737;3261;9599;387;84;Hourly;1002;453
85;827;827;827;Brooks;Dennis;26/11/2023;14/03/2024;Customer Support;Upwork;Expert;USA;PayPal;60;118;443;6732;309;58;Hourly;7405;108
86;828;828;828;Watson;Barbara;28/06/2023;21/10/2024;Digital Marketing;Toptal;Expert;USA;Crypto;59;6824;5728;6735;333;37;Hourly;6907;177
87;829;829;829;Burns;Daniel;06/02/2023;02/09/2024;Graphic Design;Freelancer;Intermediate;Canada;PayPal;280;469;3313;8688;389;16;Fixed;6196;249
88;830;830;830;Baker;Nancy;27/07/2023;02/10/2024;Web Development;Freelancer;Expert;Australia;PayPal;157;6941;3234;7261;342;70;Hourly;2175;494
89;831;831;831;Watson;Brandon;03/01/2023;19/07/2024;App Development;Fiverr;Expert;Europe;Mobile Banking;57;5643;9839;6123;31;73;Hourly;1843;252
90;832;832;832;Harris;Patricia;21/12/2023;23/07/2024;SEO;PeoplePerHour;Beginner;Asia;PayPal;115;6154;898;7262;469;37;Fixed;1473;54
91;833;833;833;Martinez;Victor;26/10/2023;23/03/2024;Content Writing;Fiverr;Expert;UK;Bank Transfer;208;3942;9896;5704;496;53;Fixed;6068;154
92;834;834;834;Evans;Rachel;12/11/2023;16/04/2024;Graphic Design;Upwork;Beginner;Australia;Mobile Banking;116;489;954;5882;459;87;Hourly;7502;390
